text,sentiment,set
Finnish KCI Konecranes has raised its net sales growth estimate for 2006 from over 25 % to over 35 % .,positive,test
The Department Store Division reported an increase in sales of 4 per cent .,positive,test
It will also strengthen Ruukki 's offshore business .,positive,test
"Beat laments Uber's Colombia departure, but will not hold back in its absence",positive,test
HELSINKI ( AFX ) - KCI Konecranes said that Franklin Resources Inc 's share of voting rights in the Finnish cranes company fell last week to 4.65 pct from more than 9 pct in October 2005 .,negative,test
"`` Several growth initiatives in the chosen geographic areas are already ongoing , '' it continued , noting Lindex opened its first store in the Czech Republic this autumn in Brno .",positive,test
"Ad giant WPP pulls dividend, buyback and outlook as clients cut spending",negative,test
Nissan wants Renault to reduce stake to revive Renault-FCA deal talks: WSJ,negative,test
Operating profit for 2009 lower than outlook published earlier .,negative,test
"26 January 2011 - Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said yesterday its net loss narrowed to EUR500 ,000 in the last quarter of 2010 from EUR5 .3 m for the same period a year earlier .",positive,test
The group 's 12-month operating profit grew 31 percent to 337.8 million euros .,positive,test
Sanoma News ' advertising sales decreased by 22 % during the year .,negative,test
Satama 's net sales would be higher than the year before .,positive,test
"Alibaba, Russian Post launch China-Russia flights to cut delivery times",positive,test
The deal strengthens Ramirent 's position especially in the industrial sector and in large investment projects .,positive,test
"Finnish lifting equipment maker Kone Oyj said on October 4 , 2007 it won an order worth 15 mln euro $ 21.2 mln to deliver a total of 53 custom designed elevators to Norwegian shipbuilder Aker Yards ASA .",positive,test
"Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .",positive,test
More than a third of the original participants dropped out due to nausea and other side effects .,negative,test
"Due to the rapid decrease in net sales , personnel reductions have been carried out on a wider scale than initially expected .",negative,test
Finland-based Stockmann Group has closed seven franchising sports stores Nike in Russia .,negative,test
"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .",negative,test
"The long-standing partnership and commitment enable both parties to develop their respective operations , and ESL Shipping will also have the opportunity to update its fleet and improve its efficiency .",positive,test
Olympics: Games must connect with gamers to keep Olympics relevant - Bach,positive,test
Exclusive: India reviewing anti-trust complaint against Maruti Suzuki over car insurance - sources,negative,test
"Compared with the FTSE 100 index , which rose 28.3 points or 0.5 % on the day , this was a relative price change of 2.3 % .",positive,test
`` Capital expenditure on energy efficiency has unfortunately fallen along with the decline in the economy .,negative,test
"The Ministry of Water in Tanzania has awarded Poyry a water and sanitation engineering assignment for the rehabilitation and extension of water supply and sanitation infrastructure in Bukoba and Musoma , situated at Lake Victoria in northern Tanzania .",positive,test
Finnish Rautaruukki has been awarded a contract to supply and install steel superstructures for the Partihallsf+Â¦rbindelsen bridge in Gothenburg in Sweden .,positive,test
"According to the Latvian business register , Uponor Latvia closed in red with LVL 99,000 EUR 139,538.17 USD 194,556.48 on turnover of LVL 2.346 mn for 2009 .",negative,test
Ruukki Group calculates that it has lost EUR 4mn in the failed project .,negative,test
Saudi Arabia faces reality check as Wall Street heads to Riyadh,negative,test
"Finnish GeoSentric 's net sales decreased to EUR 939,000 in January-March 2009 .",negative,test
The company expects net sales to significantly increase from 2009 .,positive,test
SysOpen Digia had signed an agreement with the main shareholders of Sentera holding in total 77.39 % of the share capital and votes of Sentera .,positive,test
The company expects its net sales in the first half of 2008 to reach the previous year 's level .,positive,test
That topped consensus forecasts for earnings of 0.21 euros a share .,positive,test
Operating income rose to EUR 696.4 mn from EUR 600.3 mn in 2009 .,positive,test
"The company 's order book stood at 1.5 bln euro $ 2.2 bln on September 30 , 2007 , up by 24.2 pct on the year , with international orders amounting to 365 mln euro $ 534.3 mln .",positive,test
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,positive,test
"STORA ENSO , NORSKE SKOG , M-REAL , UPM-KYMMENE Credit Suisse First Boston ( CFSB ) raised the fair value for shares in four of the largest Nordic forestry groups .",positive,test
Revenue in the quarter fell 8 percent to ( EURO ) 2.4 billion compared to a year earlier .,negative,test
"Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2005-06 .",negative,test
UPM-Kymmene is one of the world 's leading printing paper producers with production in 15 countries and a sales network covering more than 170 companies .,positive,test
Exclusive: U.S.-China trade deal may not be ready for signing in Chile - U.S. official,negative,test
"The sale will result in a capital loss of EUR5m for Solidium , which obtained Tikkurila shares in March 2010 .",negative,test
Moderna rally loses steam over COVID-19 vaccine worries,negative,test
"It provides customers with industry-leading elevators , escalators and innovative solutions for maintenance and modernization .",positive,test
"Stora Enso Oyj , the largest papermaker , in October said it would close four mills .",negative,test
The fair value of the company 's investment properties went down to EUR2 .769 bn at the end of September 2009 from EUR2 .878 bn a year earlier .,negative,test
"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .",positive,test
"Euro zone GDP slows as expected in fourth-quarter, but employment beats consensus",positive,test
"The transaction will have a positive impact of around EUR2m on earnings , which Ruukki will recognize during the fourth quarter of this year .",positive,test
It is now the leading private road ambulance service company in Finland .,positive,test
"Finnish flexible packaging manufacturer Suominen Corporation reports net sales of EUR 54.5 mn in the first quarter of 2008 , compared with EUR 54.3 mn a year earlier .",positive,test
"`` The second quarter of 2010 was the firstquarter with growth in net sales since the third quarter of2008 , '' said Magnus Rosen , Ramirent CEO .",positive,test
U.S. quarter-end funding costs stay elevated,positive,test
Occidental nears deal with activist Icahn on proxy battle: source,positive,test
This is the second successful effort for the financial investor this year .,positive,test
"The decision to sell a share in Lenenergo was reached in line with Fortum 's strategic plans to invest mainly in generating assets in Russia , while Lenenergo is a grid company , the press release said .",positive,test
"The antibody , given at repeated doses of up to 8 mg-kg , was generally well tolerated , and the pharmacokinetic characteristics of BTT-1023 in psoriasis patients were consistent with those observed in a previously completed study in rheumatoid arthritis RA patients .",positive,test
"Operating loss was EUR 179mn , compared to a loss of EUR 188mn in the second quarter of 2009 .",positive,test
Pelosi says U.S.-Mexico-Canada trade deal is 'within range',positive,test
Operating profit rose to 22.1 mln eur from 19.9 mln .,positive,test
"The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .",negative,test
Operating loss increased to EUR 17mn from a loss of EUR 10.8 mn in 2005 .,negative,test
Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,negative,test
It therefore seems that Finnish shipping company Viking Line will get the subsidy it needs to order its new LNG-fuelled vessel .,positive,test
"`` Lidskoe Pivo 's investment program foresees the integrated modernization of production , updating transport and logistics infrastructure and developing new marketing instruments , '' Mikshis said .",positive,test
The measures result from weak demand in the shipbuilding industry .,negative,test
"Finnish shipping company Finnlines , of the Grimaldi Group , reports its net sales decreased to EUR 241.8 mn in January-June 2009 from EUR 384.0 mn in the corresponding period in 2008 .",negative,test
"Managing Director 's comments : `` Net sales for the first quarter were notably lower than a year before , especially in Finland , Russia and the Baltic countries .",negative,test
The lay-offs will affect 240 people out of the total 320 Okmetic employees in Finland .,negative,test
Net profit was 35.5 mln compared with 29.8 mln .,positive,test
Sales rose to 300.9 mln eur compared with last year 's 276.1 mln eur and in line with 299 mln eur consensus figure .,positive,test
"Sales came in at 241 mln eur , compared with 211.4 mln , and also beating consensus forecasts of 235 mln eur .",positive,test
Diluted earnings per share ( EPS ) fell to EUR 0.63 from EUR 1.71 .,negative,test
"In addition to the demand in Finland , the export of lining stone products also increased .",positive,test
Hearst will be able to consolidate about 20 % of all Russian market for advertising in press after the purchase .,positive,test
The expansion aims to attract new customers both in Finland and abroad .,positive,test
"Finnish forest machinery and equipment maker Ponsse Oyj said on October 5 , 2007 it will deliver a total of 67 cut-to-length method forest machines and 44 harvester heads to Brazilian paper maker Bahia Pulp and to unnamed Uruguayan wood harvesting contractors .",positive,test
"Israeli cable network operator HOT Telecom has chosen Teleste , an international technology group , as its exclusive provider of FTTx equipment in Israel , according to Teleste today .",positive,test
"The previously concluded adaptation measures concerning the other personnel are adequate for the time being , Raute said .",positive,test
"That 's what I go to bed worrying about every night , ' he said .",negative,test
"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .",negative,test
"One of the installed elevators will be a double-deck elevator , which enables more efficient use of the building 's core space .",positive,test
The representative body of Swedish Meats approved an improved offer from Finnish HK Ruokatalo to acquire the company .,positive,test
Espoon kaupunki awarded contracts for personal care products .,positive,test
"The financial impact is estimated to be an annual improvement of EUR2 .0 m in the division 's results , as of fiscal year 2008 .",positive,test
Scanfil has also issued a profit warning .,negative,test
"According to Viking Line 's Managing Director , Nils-Erik Eklund , the company 's Board of Directors is very satisfied with Viking Line 's performance .",positive,test
Hong Kong leader Carrie Lam says protests have hit business like a 'tsunami',negative,test
Walmart faces pressure to stop gun sales after latest U.S. mass shootings,negative,test
1 November 2010 - Finnish textile and clothing company Marimekko Oyj ( HEL : MMO1V ) announced on Friday the opening of its first concept store in Seoul in cooperation with Japanese sector player Look Inc ( TYO : 8029 ) .,positive,test
"`` The considerably weaker U.S. dollar and British pound had an impact on sales and average prices in euros , '' UPM said .",negative,test
Operating profit excluding non-recurring items totaled EUR 5.4 mn compared to EUR 5.5 mn in the corresponding period in 2007 .,negative,test
"The tightened competition situation in the production automation market has affected net sales during 2006 , Cencorp said .",negative,test
"Tekla Structures BIM Building Information Modeling software is being developed according to a long-term plan of improved user experience , process , and functionality .",positive,test
"The contract covers HDO platform , AC800 and CXE880 optical Fttb nodes designed to increase the forward and return path capacity of the transmission networks .",positive,test
"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",positive,test
"Advertising blitz, sugar-free Gatorade drive PepsiCo profit beat",positive,test
"Previously , EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .",positive,test
"In Finland 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .",negative,test
"`` The implementation of these programs has had , and will have , negative impacts on 2006 and 2007 earnings , '' Mr Meiklejohn said .",negative,test
"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .",positive,test
"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur .",positive,test
Consumption is forecast to grow by about 2 % .,positive,test
"With the extension of the new contract for a further eight engines , the plant will now produce over 100 MW , it said .",positive,test
Exclusive: UK supermarkets may cut services to stay open as coronavirus spreads - sources,negative,test
The production is to be liquidated before June 2009 and 325 employees loose their jobs .,negative,test
TeliaSonera said about $ 100 million will be invested in the next year in the region to bring mobile coverage to about 90 % of Nepal s population .,positive,test
Net sales increased to EUR193 .3 m from EUR179 .9 m and pretax profit rose by 34.2 % to EUR43 .1 m. ( EUR1 = USD1 .4 ),positive,test
The company turned to earnings per share ( EPS ) of EUR 0.03 versus loss per share of EUR 0.01 .,positive,test
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",positive,test
"Kesko 's car import and retailing business , VV-Auto , saw sales grow by 17.1 pct .",positive,test
TELE2 Affarsvarlden gave a `` buy '' recommendation on mobile operator Tele2 AB and a share price target of 142 crowns ( $ 23.54 - 15.19 euro ) .,positive,test
Kazgiprotsvetmet and Outotec Finland have signed an agreement on strategic cooperation in the marketing and providing of minerals processing and metallurgical plants and related services in Kazakhstan and the surrounding countries .,positive,test
KKR buyout at Axel Springer clears minimum acceptance threshold,positive,test
"` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab .",positive,test
Commission income fell to EUR 4.6 mn from EUR 5.1 mn in the corresponding period in 2007 .,negative,test
"Comparable net sales are expected to increase more than 10 % in 2008 , in line with group target .",positive,test
Ruukki announced that it has signed an agreement with Aker Solutions of Norway to supply 24 suction anchors in September 2010 from its Kalajoki unit in Finland .,positive,test
"Most of the permanent layoffs will be in the plywood and sawn timber sectors of the Finnish company 's operations at several domestic mills , where earlier this year it temporarily laid off some 1,200 workers to save costs .",negative,test
"Comparable operating profit for the quarter decreased from EUR510m while sales increased from EUR860m , as compared to the third quarter 2007 .",negative,test
He said he has been losing five families a month to the economy as many make alternative arrangements to save money .,negative,test
Synergy benefits will start to materialise in the second quarter .,positive,test
"( ADP News ) - Nov 3 , 2008 - Finnish cargo handling systems and services company Cargotec Oyj ( OMX : CGCBV ) said today that it acquired 80 % stakes in Italian service companies CVS Technoports Srl and CVS Service Srl from Italian handli",positive,test
Ruukki forecast a 15-20 % annual sales growth and a positive pretax result for 2010 .,positive,test
"At 12.59 pm , the OMX Helsinki 25 index was 0.32 pct lower at 2,694.81 .",negative,test
"The Brazilian unit of Finnish security solutions provider F-Secure signed up 1,500 new clients last year , online news source Reseller Web quoted the division 's commercial director , Vladimir Brand+_o , as saying .",positive,test
'Lion King' lifts Disney earnings as streaming costs stay under budget,positive,test
Germany welcomes Tesla's Berlin move as boost to e-car shift,positive,test
Top U.S. CEOs say companies should put social responsibility above profit,negative,test
"`` Installation of the automatic varnishing line is an important part of the company 's strategy in the region of central and eastern Europe , '' said Jozef Misurec , the director of Ruukki Slovakia .",positive,test
Net sales decreased to EUR 220.5 mn from EUR 470.0 mn in the corresponding period in 2009 .,negative,test
"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .",negative,test
"Its main business area , the Glass Machinery Group of Glaston Technologies , is the global market leader in glass processing machines .",positive,test
ViacomCBS plans sale of CBS headquarters in New York,negative,test
The agreement strengthens our long-term partnership with Nokia Siemens Networks .,positive,test
Operating profit improved by 44.0 % to ER 4.7 mn from EUR 3.3 mn in 2004 .,positive,test
"Finnish retailer Stockmann has won approval from the board of Swedish rival Lindex for a public tender offer with the aim of expanding the companies ' presence in Russia and other CEE countries , Stockmann said Monday .",positive,test
3 January 2011 - Finnish flag carrier Finnair Oyj ( HEL : FIA1S ) said today it sealed a nine-year sale and leaseback agreement for its newest Airbus A330 aircraft for syndication into the Japanese operating lease market .,positive,test
"The international electronic industry company Elcoteq has laid off tens of employees from its Tallinn facility ; contrary to earlier layoffs the company contracted the ranks of its office workers , the daily Postimees reported .",negative,test
"LONDON AFX - Shares in Rautaruukki Corp have been upgraded to ` hold ' from ` sell ' by ABN Amro , with the price target raised to 25.75 eur from 14.5 , said dealers .",positive,test
The company will also be compensated for acting as a reserve batch plant .,positive,test
"`` The margarine business has been put into good shape in the last two years , making it a natural addition to Bunge , which is looking to leverage its position in the Central and Northern European markets , '' Raisio CEO Matti Rihko said in a statement .",positive,test
"Stocks, euro rise on recovery hopes; U.S.-China rift lifts gold",positive,test
Swiss says Airbus A220 flights resuming as engines pass inspection,positive,test
"Kai Tulonen , Chief Technology Officer , SysOpen Digia says : `` Mobility Business Suite represents a significant milestone in the company 's offering to the telecommunications industry .",positive,test
"Primark owner scraps dividend, takes charge for surplus stock as coronavirus crisis hits",negative,test
"This new representation extends Comptel 's global presence to a total of 18 countries , serving over 250 customers in over 80 countries worldwide .",positive,test
`` I am extremely delighted with this project and the continuation of cooperation with Viking Line .,positive,test
"`` Overall , we 're pleased with the startup curve ... and we 're pleased with the quality of the paper , '' Stora spokeswoman Patricia Dietz said Tuesday .",positive,test
China trade data calms volatile global markets,negative,test
"New Google default wipes users' location, web history after 18 months",negative,test
"`` We can say that the number of deals has become normalized by the moment , and therefore we have decided to devalue our apartments now on sale , '' he added .",negative,test
"Of the sales price , a sales gain of some 3.1 mln euro ( $ 4.5 mln ) will be recognized in Incap 's earnings for 2007 .",positive,test
"Nissan sees cost of quitting Barcelona at up to $1.7 billion, source says",negative,test
Operating profit excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,negative,test
The fair value of the company 's investment properties grew to EUR 2.803 billion at the end of March 2009 from EUR 2.691 million a year ago .,positive,test
"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .",positive,test
Airbus jetliner deliveries recover some ground in May,positive,test
U.S. weekly jobless claims rise more than expected,negative,test
"The fair value change of investment properties was EUR 15.8 mn , compared to EUR 22.9 mn in the third quarter of 2009 .",negative,test
Operating profit margin increased from 11.2 % to 11.7 % .,positive,test
"The 50-50 joint venture , to be called Nokia Siemens Networks , will be comprised of Nokia 's network business group and Siemens ' carrier-related operations , creating estimated synergies of 1.5 billion euros ( $ 1.9 billion ) by 2010 , Nokia said .",positive,test
"In addition , a further 29 employees can be laid off until further notice and the whole workforce can be laid off for short periods if needed .",negative,test
"Operating profit for the 12-month period decreased from EUR28 .2 m while net turnover increased from EUR313 .42 m , as compared to the financial year 2004 .",negative,test
"YIT 's Baltic sales in the first three quarters of 2008 totaled 106.2 million euros , representing a drop of 29 percent year on year .",negative,test
"At the seminar , a memorandum of understanding on co-operation was signed between the Finnish Kemira Company and Vietnam National Chemical Corporation .",positive,test
"Excluding non-recurring items , pre-tax profit surged 45 % to EUR80m .",positive,test
"Ragutis , which is controlled by the Finnish brewery , reported a 5.4-per-cent rise in beer sales to 10.44 million litres and held an 11.09-per-cent market share .",positive,test
"New 737 MAX software flaw found during tests, Boeing sticks to return timeline",negative,test
"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .",negative,test
`` The Government has had a very professional approach in assessing the offer .,positive,test
Gap in U.S. Black and white unemployment rates is widest in five years,negative,test
"When open next year , it will be the largest facility in the world to produce diesel fuel from renewable feedstock such as palm oil and animal fat .",positive,test
"`` Last year , Finnair recorded a 32.6-percent growth on the Asian sector , carrying more than 1.10 million passengers between the two continents . ''",positive,test
Ponsse projects the forest machine markets to improve more than expected in 2010 from the previous year .,positive,test
"Lyft violates Washington DC sick day law during pandemic, lawsuit claims",negative,test
Foxconn says plans in place to meet production obligations after virus outbreak,positive,test
"At the close , the OMX Helsinki 25 was 0.01 pct lower at 3,067.64 points and the OMX Helsinki was down 0.05 pct at 10,321.46 points on over 1.343 bln eur of turnover .",negative,test
"Fidelity criticizes money manager Fisher, who loses Philadelphia as client",negative,test
"In January-September 2007 , the group 's net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",positive,test
Finnish industrial group Ruukki Group has brought counter action against Finnish metal company Rautaruukki in the dispute concerning the names of the companies .,negative,test
Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,negative,test
"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",positive,test
The company decided at the end of 2008 to temporarily shut down its ammonia plant in Billingham and extend the maintenance period at its Ince facility .,negative,test
The fund at fair value will increase correspondingly .,positive,test
Tekla will implement the renewal in software versions which will be introduced in spring 2011 .,positive,test
German businesses urge EU to protect them after latest WTO decision,negative,test
"OUTOTEC OYJ PRESS RELEASE , FEBRUARY 19 , 2008 AT 11.00 AM Outotec has won two large minerals processing technology orders from Mirabela Mineracao do Brasil Ltda , Brazil and from Cumerio Med JSCo , Bulgaria .",positive,test
"Technopolis and the St. Petersburg government signed a cooperation memorandum in October 2005 to set up a techno-park in the Neudorf production zone in the village of Strelny , in the St. Petersburg suburbs .",positive,test
"Within the framework of the partnership , Nokia Siemens Networks has signed an initial framework purchase agreement with Sitronics subsidiary , JSC Mikron , which is the largest manufacturer and exporter of microelectronic components in Russia .",positive,test
"Mformation and Nokia noted they have established interoperability agreements that cover commercially proven , standards-based management of mobile devices , as well as mobile device security and mobile application management .",positive,test
Pelosi says U.S.-Mexico-Canada trade deal is 'within range',positive,test
"( ADP News ) - Oct 31 , 2008 - Finnish food company Raisio Oyj ( OMX : RAIVV ) said today that its net profit jumped to EUR 16.4 million ( USD 20.9 m ) for the first nine months of 2008 from EUR 1.1 million for the same period of 2",positive,test
U.S. Justice Department teams up with states on probe of Big Tech firms,negative,test
17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,negative,test
Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit rose to EUR 24.1 million ( USD 33.6 m ) in the third quarter of 2010 from EUR 17.9 million a year earlier .,positive,test
Facebook would have to pay $3.50 per month to U.S. users for sharing contact info: study,negative,test
Sony Ericsson and Nokia dominated the list of best-selling handsets with five models each .,positive,test
"The company 's scheduled traffic , measured in revenue passenger kilometres RPK , grew by just over 2 % and nearly 3 % more passengers were carried on scheduled flights than in February 2009 .",positive,test
"In the Asia-Pacific region , Visa Wave is available in Malaysia , Taiwan and South Korea and will be expanded to Japan and Southeast Asia this year , Jung added .",positive,test
30 November 2009 - Finnish office furniture maker Martela Oyj HEL : MARAS said today that it will make redundant three people and other nine will be laid off permanently from the company 's office staff and factory workers .,negative,test
"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .",negative,test
"In addition , Kone signed a two-year maintenance contract for the escalators .",positive,test
About Nokia Nokia is a pioneer in mobile telecommunications and the world 's leading maker of mobile devices .,positive,test
"Following the acquisition , Relacom will strengthen its presence in Finland , serving operators and office market with mobile and fixed networks construction , installation and maintenance services .",positive,test
`` Operating profit declined mainly due to the increased cost of wood and recycled fiber and the strengthened euro . '',negative,test
"Scanfil , a systems supplier and contract manufacturer to the communications sector , will start personnel negotiations in Oulu , in Finland , to lay off staff temporarily .",negative,test
"Konecranes has previously communicated an estimated reduction of about 1,600 employees on group level in 2009 .",negative,test
"The subscriptions increase Cargotec 's share capital by 36,780 euros .",positive,test
"The fair value of investment properties totalled EUR 2,299.9 mn , compared to EUR 2,229.5 mn in the corresponding period in 2009 .",positive,test
Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,positive,test
Factbox: Big oil traders start investing in renewables,positive,test
"Order intake , on the other hand , is expected to be stronger than in 2007 .",positive,test
"Swiss probe incident involving ex-Credit Suisse banker Khan, private detectives",negative,test
"The terms of the financing were approved by the Annual General Meeting of the Company held on June 30 , 2010 .",positive,test
Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,positive,test
Foxconn says plans in place to meet production obligations after virus outbreak,positive,test
"Net sales went up by 1 % year-on-year to EUR 29 million , affected by the business acquisitions , realized during the previous financial period , the effect of which was EUR 5.1 million on the review period .",positive,test
Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .,negative,test
"STX Finland Oy signed a a preliminary agreement for the building of an environmentally friendly , new generation cruise ferry for Viking Line to manage on between Turku , Finland , and Stockholm , Sweden withViking Line ABP .",positive,test
"Pretax loss totaled EUR 1.2 mn , down from a profit of EUR 2.1 mn in 2004 .",negative,test
"Our strong company brands - ESL Shipping , Leipurin , Telko and Kaukomarkkinat - aim to be the market leaders in their sectors .",positive,test
"After the reporting period , BioTie North American licensing partner Somaxon Pharmaceuticals announced positive results with nalmefene in a pilot Phase 2 clinical trial for smoking cessation .",positive,test
Finlan 's listed food industry company HKScan Group controlled companies in the Baltics improved revenues by EUR 3.5 mn to EUR 160.4 mn in 2010 from EUR 156.9 mn in the year before .,positive,test
"The circuit 's overall production rate on a weekly basis is now in excess of an average of 40,000 tonnes per day , with volumes in excess of 50,000 tonnes per day being reached on individual days .",positive,test
"The negotiation has resulted in the reduction of 80 people in regular employment , around half of which will be covered with pension arrangements .",negative,test
"Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its slipped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a profit of EUR 845,000 in the corresponding period a year earlier .",negative,test
Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,positive,test
"The seminar introduced modern , clean technologies and products , financial tools and sponsorship programs for energy and environment projects as well as the potential to develop clean energy in Vietnam .",positive,test
They will cover all Forest Industry 's units and employees in Finland and concern temporary and permanent lay-offs .,negative,test
In February the Elcoteq group sold its St Petersburg facility ; according to unconfirmed information the reason could have been supply problems because of the Russian customs service .,negative,test
The group will expand the chain to include 45 stores .,positive,test
"In addition , the company will reduce a maximum of ten jobs .",negative,test
`` Our design team has long admired Marimekko 's vivid patterns and colors .,positive,test
Finnish airline Finnair is starting the temporary layoffs of cabin crews in February 2010 .,negative,test
Illinois corn yields seen below average but improve as tour scouts go West,positive,test
"By implementing the software the Finnish Army aims to unify and improve its operations in these application areas , QPR Software stated .",positive,test
"Finnish Metso Paper has won an order to supply an uncoated fine paper machine to MCC Paper Yinhe , in China .",positive,test
"is planning to expand its product portfolio in the harbor segment , chief executive Pekka Lundmark told Financial Times Deutschland .",positive,test
"According to the company , staff will be laid off temporarily when necessary .",negative,test
"Citigroup , Inc ( NYSE : C ) has announced that its Global Transaction Services ( GTS ) business has been awarded a new mandate by Finland-based Pohjola Bank Group .",positive,test
"Exports accounted for 65.4 % of net sales , representing an all time record for the company .",positive,test
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .,positive,test
services supplier Efore Plc to streamline operations in Finland and the US Finnish electronic systems and services supplier Efore Plc ( OMX Helsinki : EFO1V ) said on Tuesday ( 3 February ) that it has initiated statutory negotiations regarding a streamlining of its operations in Finland .,positive,test
GM stops paying for health insurance for striking union workers; talks continue,negative,test
It also turned in earnings per share ( EPS ) of EUR 0.44 versus loss per share of EUR 2.26 .,positive,test
"Finnish Larox has signed a contract with the Talvivaara Project for the delivery of filters to the Talvivaara nickel mine in Sotkamo , in Finland .",positive,test
"Arvo Vuorenmaa , the Loviisa plant 's general manager said the application for the new licence was a `` standard '' procedure and that he was `` quite confident '' about approval being granted .",positive,test
Border Guard Service has banned the mooring of the company car-shipping ferry on its test travel at the railroad-car terminal of the Russian port as the border checkpoint is not yet ready .,negative,test
"( ADP News ) - Feb 12 , 2009 - Finnish construction company Lemminkainen Oyj ( HEL : LEM1S ) said today its net profit decreased to EUR 63.5 million ( USD 81.1 m ) for 2008 from EUR 80.6 million for 2007 .",negative,test
"In the Baltic states the company reports net sales of EUR 11.9 mn , down from EUR 14.2 mn , and an operative EBIT of EUR -2.2 mn , down from EUR -1.7 mn .",negative,test
Growth is expected to continue in 2008 .,positive,test
"These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements .",positive,test
"firm 28 October 2009 - Finnish lifting equipment maker Konecranes Oyj HEL : KCR1V said today it acquired US Machine Tool Solutions Unlimited in Cincinnati , Ohio , for an undisclosed sum .",positive,test
"The buyer aims to thus reinforce its position in Denmark , Martela Group managing director Heikki Martela said .",positive,test
"`` This contract demonstrates our ability to apply our minerals and metals technologies in adjacent industries , such as oil shale processing .",positive,test
The executive group will participate in the adjustments with a fixed-term 5 % salary cut .,positive,test
"Thanksto improvements in demand and the adjustments we have made , theutilization rates of Cramo 's fleet have substantiallyimproved . ''",positive,test
Russia's Yandex.Taxi targets continued profitability even as rides plummet,positive,test
"Operating profit was EUR 11.07 mn , up from EUR 8.65 mn .",positive,test
Saudi Arabia suspends public attendance at sports events until further notice,negative,test
"Exports of goods fell by 59 % , and imports by 16.7 % .",negative,test
Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .,positive,test
Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,positive,test
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,positive,test
